Id,Label,Category,#photos,#videos,#replies,#retweets,#likes
19254,ozturkyunus45,Person,0,0,0,0,0
19255,mentes70,Other,0,0,0,0,0
19256,buyukataman,Other,0,0,0,0,0
19257,piersimbo,Other,0,0,0,0,0
19258,shehryarafridi1,Other,0,0,0,0,0
19259,zhrccglu,Other,0,0,0,0,0
19260,aydogduali1966,Person,0,0,0,0,0
19261,suat_ozcagdas,Other,0,0,0,0,0
19262,altliglertr,Other,0,0,0,0,0
19263,radyo80,Other,0,0,0,0,0
19264,ggisparta1980,Other,0,0,0,0,0
19265,slacivertruhu,Other,0,0,0,0,0
19266,emniyetgenelmud,Other,0,0,0,0,0
19267,mdgrmenciglu,Other,0,0,0,0,0
19268,tanriseverbaris,Other,0,0,0,0,0
19269,bieristleben,Other,0,0,0,0,0
19270,huseyincam84,Other,0,0,0,0,0
19271,akdagmehmet,Person,0,0,0,0,0
19272,ahmetaslan_47,Person,0,0,0,0,0
19273,__kisasa__kisas,Other,0,0,0,0,0
19274,amanha_75,Other,0,0,0,0,0
19275,enebkr,Other,0,0,0,0,0
19276,pilotufeza,Other,0,0,0,0,0
19277,degersizcellat,Other,0,0,0,0,0
19278,hur_yasadim,Other,0,0,0,0,0
19279,____asel____,Other,0,0,0,0,0
19280,akkadinistanbul,Other,0,0,0,0,0
19281,tumyad4,Other,0,0,0,0,0
19282,kadirevlygl,Other,0,0,0,0,0
19283,etkin063,Other,0,0,0,0,0
19284,kacsatoldu,Other,0,0,0,0,0
19285,aiddiyarbakir,Other,0,0,0,0,0
19286,vatankizilelma_,Other,0,0,0,0,0
19287,tgulen81,Other,0,0,0,0,0
19288,orduilsaglik,Other,0,0,0,0,0
19289,mkasapoglu1,Other,0,0,0,0,0
19290,tcorduvaliligi,Govermental,0,0,0,0,0
19291,sedefleew,Other,0,0,0,0,0
19292,latifkaradag,Other,0,0,0,0,0
19293,mabdullahaksoy,Other,0,0,0,0,0
19294,dpr_gob,Other,0,0,0,0,0
19295,fatmadeniz1907,Person,0,0,0,0,0
19296,kosretfurkan,Person,0,0,0,0,0
19297,tibitirdelisi1,Other,0,0,0,0,0
19298,beytaldemir2,Other,0,0,0,0,0
19299,sekermasallah,Other,0,0,0,0,0
19300,65necim,Other,0,0,0,0,0
19301,caglardmrkrn,Other,0,0,0,0,0
19302,embassyljubljan,Other,0,0,0,0,0
19303,mzzrs,Other,0,0,0,0,0
19304,dnz_nrsl,Other,0,0,0,0,0
19305,gokceada_bel,Other,0,0,0,0,0
19306,turkkizilayi,Other,0,0,0,0,0
19307,unalka777,Other,0,0,0,0,0
19308,mo7armyoussef,Other,0,0,0,0,0
19309,erzincan_univ,Institutional,0,0,0,0,0
19310,13martyap,Other,0,0,0,0,0
19311,hulisiakar3,Other,0,0,0,0,0
19312,hsvmalatya,Other,0,0,0,0,0
19313,hayatvakfielzg,Media,0,0,0,0,0
19314,hayatdostlari,Other,0,0,0,0,0
19315,ulgenelif,Person,0,0,0,0,0
19316,turkey_unvienna,Other,0,0,0,0,0
19317,tmurshudlu,Other,0,0,0,0,0
19318,esrasergi,Person,0,0,0,0,0
19319,pttkargodestek,Other,0,0,0,0,0
19320,devran62573589,Other,0,0,0,0,0
19321,ottomanreis45,Other,0,0,0,0,0
19322,rt_karagoz,Other,0,0,0,0,0
19323,vesile02,Other,0,0,0,0,0
19324,sarikocmurat,Person,0,0,0,0,0
19325,memisogluebru55,Other,0,0,0,0,0
19326,27mstf271,Other,0,0,0,0,0
19327,anarkostas,Other,0,0,0,0,0
19328,yoldasquilty,Other,0,0,0,0,0
19329,refahelaz,Other,0,0,0,0,0
19330,yasemingetepe,Other,0,0,0,0,0
19331,refahizmit,Other,0,0,0,0,0
19332,yaseminoral12,Other,0,0,0,0,0
19333,tc_atina,Other,0,0,0,0,0
19334,aconcernkurd,Other,0,0,0,0,0
19335,laliguecancer,Person,0,0,0,0,0
19336,institut_cancer,Person,0,0,0,0,0
19337,samsunbeyi,Other,0,0,0,0,0
19338,samsungeyik,Other,0,0,0,0,0
19339,omugiller,Other,0,0,0,0,0
19340,degirmencirfan,Other,0,0,0,0,0
19341,streetdancer_,Other,0,0,0,0,0
19342,varun_dvn,Other,0,0,0,0,0
19343,shraddhakapoor,Other,0,0,0,0,0
19344,ecem_cihangir,Person,0,0,0,0,0
19345,delirmekalbayim,Other,0,0,0,0,0
19346,hadiiabii,Other,0,0,0,0,0
19347,tctirebelediye,Govermental,0,0,0,0,0
19348,atam_yildizim78,Other,0,0,0,0,0
19349,ifistanbul,Other,0,0,0,0,0
19350,ngin35,Other,0,0,0,0,0
19351,annavozza2,Other,0,0,0,0,0
19352,tahamarvas,Other,0,0,0,0,0
19353,sbnmtmll,Other,0,0,0,0,0
19354,seyfull16111392,Other,0,0,0,0,0
19355,zhrkhanraizada,Other,0,0,0,0,0
19356,oguzhanbaydur,Other,0,0,0,0,0
19357,andromedali123,Person,0,0,0,0,0
19358,justgiving,Other,0,0,0,0,0
19359,sehmuskmo,Other,0,0,0,0,0
19360,behcetkaynar,Other,0,0,0,0,0
19361,safikhansurvey,Other,0,0,0,0,0
19362,serefdaglaroglu,Other,0,0,0,0,0
19363,aysel_cap,Other,0,0,0,0,0
19364,serhatgulnar,Other,0,0,0,0,0
19365,ahmetyl80211175,Person,0,0,0,0,0
19366,ncontextcimbom,Other,0,0,0,0,0
19367,ahmet_oylek,Person,0,0,0,0,0
19368,gecesizece,Person,0,0,0,0,0
19369,hayrettinkoc_41,Other,0,0,0,0,0
19370,nurselyld,Other,0,0,0,0,0
19371,umutcnbg,Person,0,0,0,0,0
19372,centilmen43,Other,0,0,0,0,0
19373,sevdam571,Other,0,0,0,0,0
19374,agua_adm,Other,0,0,0,0,0
19375,glcanaslan61,Person,0,0,0,0,0
19376,cabukatlarm,Other,0,0,0,0,0
19377,mertcnkru,Person,0,0,0,0,0
19378,alimisik,Person,0,0,0,0,0
19379,lafyonlu,Other,0,0,0,0,0
19380,ahbap_ankara,Other,0,0,0,0,0
19381,van_havadis,Other,0,0,0,0,0
19382,floayakkabi,Other,0,0,0,0,0
19383,ayakkabidunyasi,Other,0,0,0,0,0
19384,hasancokutlay,Other,0,0,0,0,0
19385,hiyibildiren,Other,0,0,0,0,0
19386,altinozukymkmlk,Other,0,0,0,0,0
19387,mehmetdurmusral,Person,0,0,0,0,0
19388,sancezkartal37,Other,0,0,0,0,0
19389,ylzuysl,Other,0,0,0,0,0
19390,baristanrisever,Other,0,0,0,0,0
19391,aykuterdogdu,Other,0,0,0,0,0
19392,robin_hood1212,Other,0,0,0,0,0
19393,haticekolcak,Other,0,0,0,0,0
19394,akbyndr,Other,0,0,0,0,0
19395,salihkirici,Person,0,0,0,0,0
19396,yagosabuncuoglu,Other,0,0,0,0,0
19397,bkalashnikof,Other,0,0,0,0,0
19398,marskorsani,Other,0,0,0,0,0
19399,35zag,Other,0,0,0,0,0
19400,basbugcoskun,Other,0,0,0,0,0
19401,busranurtncer,Person,0,0,0,0,0
19402,recepalier,Person,0,0,0,0,0
19403,emetspor,Other,0,0,0,0,0
19404,ireemsena,Other,0,0,0,0,0
19405,velisevinc_,Other,0,0,0,0,0
19406,emrahbap,Other,0,0,0,0,0
19407,gecedusu,Institutional,0,0,0,0,0
19408,thecerkez,Person,0,0,0,0,0
19409,runcihangirrun,Other,0,0,0,0,0
19410,warpfactor13,Other,0,0,0,0,0
19411,wrathofgnon,Other,0,0,0,0,0
19412,halksagligigm,Other,0,0,0,0,0
19413,sbsggm,Other,0,0,0,0,0
19414,kasimpasa,Other,0,0,0,0,0
19415,hacyukar,Other,0,0,0,0,0
19416,b_e_l_l_aa,Other,0,0,0,0,0
19417,mevlutyeni,Other,0,0,0,0,0
19418,erkanutkuelbay,Other,0,0,0,0,0
19419,tbayhantopcu,Other,0,0,0,0,0
19420,dr_ferhatkrktta,Other,0,0,0,0,0
19421,burkay_veysel,Other,0,0,0,0,0
19422,bingolsaglik,Other,0,0,0,0,0
19423,turgayyilmaz32,Other,0,0,0,0,0
19424,sinemums,Other,0,0,0,0,0
19425,zaferistt,Other,0,0,0,0,0
19426,cikcik71,Other,0,0,0,0,0
19427,president_pmln,Other,0,0,0,0,0
19428,a101,Other,0,0,0,0,0
19429,bim,Other,0,0,0,0,0
19430,sok,Other,0,0,0,0,0
19431,ankaraem,Other,0,0,0,0,0
19432,fuatata7,Other,0,0,0,0,0
19433,sevdaata63,Other,0,0,0,0,0
19434,sadkuca,Other,0,0,0,0,0
19435,cumartesi,Other,0,0,0,0,0
19436,ismailssay,Other,0,0,0,0,0
19437,efikensari,Other,0,0,0,0,0
19438,iliklerdenumit,Other,0,0,0,0,0
19439,eellifayy,Other,0,0,0,0,0
19440,eminecelik62,Person,0,0,0,0,0
19441,sabrigunes001,Other,0,0,0,0,0
19442,hseyindodu7,Other,0,0,0,0,0
19443,1001esat2,Other,0,0,0,0,0
19444,ak_guenes03,Person,0,0,0,0,0
19445,meryemaytan,Person,0,0,0,0,0
19446,islim_gul63,Other,0,0,0,0,0
19447,guldane53,Other,0,0,0,0,0
19448,gulazer5,Other,0,0,0,0,0
19449,halkagrubu,Other,0,0,0,0,0
19450,krmzgl76760213,Other,0,0,0,0,0
19451,altinn_n,Other,0,0,0,0,0
19452,ahuelanaz42,Other,0,0,0,0,0
19453,omerekinci,Person,0,0,0,0,0
19454,hataszz_cool,Other,0,0,0,0,0
19455,braveheart11981,Other,0,0,0,0,0
19456,billurakturk,Other,0,0,0,0,0
19457,armagan_caglaya,Other,0,0,0,0,0
19458,bursayoldurumu,Other,0,0,0,0,0
19459,bkaraduman44,Other,0,0,0,0,0
19460,hakkindaantalya,Other,0,0,0,0,0
19461,pauldonatello,Other,0,0,0,0,0
19462,antalya07_,Other,0,0,0,0,0
19463,kyk_tokat,Other,0,0,0,0,0
19464,yusufhalacoglu,Other,0,0,0,0,0
19465,saperformancee,Other,0,0,0,0,0
19466,19_mstfylmz,Other,0,0,0,0,0
19467,mustafa_eldivan,Person,0,0,0,0,0
19468,serkanacarizmir,Other,0,0,0,0,0
19469,aliagabld,Govermental,0,0,0,0,0
19470,alex_verbeek,Other,0,0,0,0,0
19471,tinercimayki,Other,0,0,0,0,0
19472,vedatmilor,Other,0,0,0,0,0
19473,nur_ok,Other,0,0,0,0,0
19474,emreandiz,Person,0,0,0,0,0
19475,chpkocaeligk,Other,0,0,0,0,0
19476,kaanozzcann,Person,0,0,0,0,0
19477,corumtso,Other,0,0,0,0,0
19478,elazigbarosu,Other,0,0,0,0,0
19479,filozof_catlak,Other,0,0,0,0,0
19480,sultankdgn,Other,0,0,0,0,0
19481,ohakan_,Other,0,0,0,0,0
19482,eminsirin12,Other,0,0,0,0,0
19483,bahadirtatlioz,Other,0,0,0,0,0
19484,zahittiryaki,Other,0,0,0,0,0
19485,dorothy30486708,Other,0,0,0,0,0
19486,mucahittopcu,Other,0,0,0,0,0
19487,elazigbldiye,Govermental,0,0,0,0,0
19488,nocontexthukuk,Other,0,0,0,0,0
19489,realmickfoley,Other,0,0,0,0,0
19490,serpilkemalbay,Other,0,0,0,0,0
19491,asliaydincer,Other,0,0,0,0,0
19492,cumhurfrankfurt,Other,0,0,0,0,0
19493,beta_mete,Other,0,0,0,0,0
19494,abdulla41334472,Other,0,0,0,0,0
19495,nymphaea_02,Other,0,0,0,0,0
19496,nef_style,Other,0,0,0,0,0
19497,alanyabld,Govermental,0,0,0,0,0
19498,cookshoptr,Other,0,0,0,0,0
19499,jaredwall01,Other,0,0,0,0,0
19500,dtahmetatac,Person,0,0,0,0,0
19501,chpkazimkurt,Other,0,0,0,0,0
19502,vanghsim,Other,0,0,0,0,0
19503,kaymakamlran,Other,0,0,0,0,0
19504,cinarcimn,Other,0,0,0,0,0
19505,biletdevretme,Other,0,0,0,0,0
19506,adanademirsport,Other,0,0,0,0,0
19507,surafel32,Other,0,0,0,0,0
19508,pantastic1761,Other,0,0,0,0,0
19509,uzaay_54,Other,0,0,0,0,0
19510,reisinyaninda,Other,0,0,0,0,0
19511,dayi_yesil,Other,0,0,0,0,0
19512,arslann2023,Other,0,0,0,0,0
19513,aysunkubra55,Person,0,0,0,0,0
19514,ekermstf54,Other,0,0,0,0,0
19515,asabi_44_,Other,0,0,0,0,0
19516,__tevazu__,Other,0,0,0,0,0
19517,46c_kaya46,Other,0,0,0,0,0
19518,aylinuslu37,Other,0,0,0,0,0
19519,pervasz_adm,Other,0,0,0,0,0
19520,yine_tugra66,Other,0,0,0,0,0
19521,duru34_su,Other,0,0,0,0,0
19522,kurdistanau,Other,0,0,0,0,0
19523,pttsendika,Other,0,0,0,0,0
19524,saadet_karakus,Other,0,0,0,0,0
19525,gulayelik,Other,0,0,0,0,0
19526,gogebakalimmm,Person,0,0,0,0,0
19527,aysenurtknmz,Other,0,0,0,0,0
19528,mekremoran,Other,0,0,0,0,0
19529,cesmebld,Govermental,0,0,0,0,0
19530,tekatas_ali,Person,0,0,0,0,0
19531,unalkaplan61,Other,0,0,0,0,0
19532,dersimdirenis,Other,0,0,0,0,0
19533,oymunzur,Other,0,0,0,0,0
19534,mhpesinkara,Other,0,0,0,0,0
19535,mansuryavas_en,Other,0,0,0,0,0
19536,atlassarrafoglu,Other,0,0,0,0,0
19537,temavakfi,Other,0,0,0,0,0
19538,greenpeace,Other,0,0,0,0,0
19539,greenpeace_med,Other,0,0,0,0,0
19540,ambggomez,Other,0,0,0,0,0
19541,tc_dohabe,Other,0,0,0,0,0
19542,amrsuheyl,Other,0,0,0,0,0
19543,istbarosu,Other,0,0,0,0,0
19544,izmir_barosu,Other,0,0,0,0,0
19545,turanbdrhnoglu,Other,0,0,0,0,0
19546,harun38kaya,Other,0,0,0,0,0
19547,mustafagden58,Person,0,0,0,0,0
19548,sukrukutlu1,Other,0,0,0,0,0
19549,akpartiantalya7,Govermental,0,0,0,0,0
19550,sirine7renk,Other,0,0,0,0,0
19551,vakdiseher,Other,0,0,0,0,0
19552,geccecom,Other,0,0,0,0,0
19553,tblanaliz,Person,0,0,0,0,0
19554,yalovabasket,Other,0,0,0,0,0
19555,bjkakademi,Other,0,0,0,0,0
19556,samsungey1k,Other,0,0,0,0,0
19557,ftmnrbzbg,Other,0,0,0,0,0
19558,mihrimasu_,Other,0,0,0,0,0
19559,gulizar_ilis,Other,0,0,0,0,0
19560,sebxnem,Other,0,0,0,0,0
19561,e67474fa15af438,Other,0,0,0,0,0
19562,drbelmaulusoy,Other,0,0,0,0,0
19563,kars_belediyesi,Govermental,0,0,0,0,0
19564,uretimyerli,Other,0,0,0,0,0
19565,ouztgbcetn,Other,0,0,0,0,0
19566,yildiraycicek9,Other,0,0,0,0,0
19567,erginnoktay,Other,0,0,0,0,0
19568,notiktok,Other,0,0,0,0,0
19569,mhmtbsrk1,Other,0,0,0,0,0
19570,incindia,Other,0,0,0,0,0
19571,ecisveep,Other,0,0,0,0,0
19572,aamaadmiparty,Other,0,0,0,0,0
19573,bjp4india,Other,0,0,0,0,0
19574,barandbench,Other,0,0,0,0,0
19575,pmoindia,Other,0,0,0,0,0
19576,tepedtr,Other,0,0,0,0,0
19577,eytdadas,Other,0,0,0,0,0
19578,huzunluvepanda,Other,0,0,0,0,0
19579,gyoderonline,Other,0,0,0,0,0
19580,_ahmetcapak,Person,0,0,0,0,0
19581,mektebim_,Other,0,0,0,0,0
19582,tmrdrtc,Other,0,0,0,0,0
19583,ricin59,Other,0,0,0,0,0
19584,celalburj,Other,0,0,0,0,0
19585,pakpmo,Other,0,0,0,0,0
19586,mistursanjay,Other,0,0,0,0,0
19587,16ajdc05,Other,0,0,0,0,0
19588,still_sexellent,Other,0,0,0,0,0
19589,bams_jnr,Other,0,0,0,0,0
19590,easportsfifa,Other,0,0,0,0,0
19591,schnur,Other,0,0,0,0,0
19592,sertac_guven,Other,0,0,0,0,0
19593,milyonhall,Other,0,0,0,0,0
19594,talent_istanbul,Other,0,0,0,0,0
19595,semabasavci,Other,0,0,0,0,0
19596,agzandavunciksn,Other,0,0,0,0,0
19597,merihdemiral,Other,0,0,0,0,0
19598,alicankir,Person,0,0,0,0,0
19599,ozlem_cercioglu,Other,0,0,0,0,0
19600,independent,Other,0,0,0,0,0
19601,kaansekbann,Person,0,0,0,0,0
19602,qatar,Other,0,0,0,0,0
19603,aa_kurumsal,Other,0,0,0,0,0
19604,nzlozturk,Other,0,0,0,0,0
19605,acarturkselman,Other,0,0,0,0,0
19606,tufuegoeris,Other,0,0,0,0,0
19607,orhaneraslan14,Person,0,0,0,0,0
19608,asigolarr,Other,0,0,0,0,0
19609,1967asigolar,Other,0,0,0,0,0
19610,m_eminyildirim,Other,0,0,0,0,0
19611,chmsarwar,Other,0,0,0,0,0
19612,tbatuhanyasar,Other,0,0,0,0,0
19613,havvamisirli,Other,0,0,0,0,0
19614,ipanews_,Media,0,0,0,0,0
19615,zeynabelle,Other,0,0,0,0,0
19616,metin4020,Other,0,0,0,0,0
19617,ibrahimsober,Other,0,0,0,0,0
19618,shea823,Other,0,0,0,0,0
19619,ceng1923,Other,0,0,0,0,0
19620,istanbulocak,Other,0,0,0,0,0
19621,camurmehmet123,Person,0,0,0,0,0
19622,mhp_sosyal,Other,0,0,0,0,0
19623,serozeren,Other,0,0,0,0,0
19624,ankaralicelal,Person,0,0,0,0,0
19625,cezmikalorrifer,Other,0,0,0,0,0
19626,aksiadam_,Other,0,0,0,0,0
19627,feysel_tascier,Other,0,0,0,0,0
19628,cafer_gulseven,Other,0,0,0,0,0
19629,bilalsen21,Other,0,0,0,0,0
19630,secillug,Other,0,0,0,0,0
19631,agdorgtr,Other,0,0,0,0,0
19632,bsbasketbol,Other,0,0,0,0,0
19633,bilio_muydunuz,Other,0,0,0,0,0
19634,yasamcicegidern,Other,0,0,0,0,0
19635,ickial,Other,0,0,0,0,0
19636,ardacoha10,Other,0,0,0,0,0
19637,nurionlu,Other,0,0,0,0,0
19638,xxxtentahir,Other,0,0,0,0,0
19639,gunhanulusoy,Other,0,0,0,0,0
19640,ulusoyunas,Other,0,0,0,0,0
19641,zonguldakbel67,Other,0,0,0,0,0
19642,forzakaraelmas,Other,0,0,0,0,0
19643,ademglr_,Other,0,0,0,0,0
19644,zeliiis_ugur,Other,0,0,0,0,0
19645,aslangrams,Other,0,0,0,0,0
19646,parcalipesinde,Person,0,0,0,0,0
19647,ilhanselanikli,Other,0,0,0,0,0
19648,denizlieytsydd,Person,0,0,0,0,0
19649,finikebelediye,Govermental,0,0,0,0,0
19650,harbi4dam,Other,0,0,0,0,0
19651,klicdarogluk,Other,0,0,0,0,0
19652,aksayhakan,Other,0,0,0,0,0
19653,pentagonpressec,Other,0,0,0,0,0
19654,netanyahu,Other,0,0,0,0,0
19655,milkinis_ta,Other,0,0,0,0,0
19656,ehlisunnetyolu_,Other,0,0,0,0,0
19657,cbuyukcelik,Other,0,0,0,0,0
19658,balacanleydi,Person,0,0,0,0,0
19659,aytekinyoruk,Other,0,0,0,0,0
19660,25abdullah1,Other,0,0,0,0,0
19661,ehlisunnetf,Other,0,0,0,0,0
19662,erdenerduzgun,Other,0,0,0,0,0
19663,ogut_sevda,Other,0,0,0,0,0
19664,tarikkbjk,Other,0,0,0,0,0
19665,19aslan_r,Other,0,0,0,0,0
19666,cnnbrk,Other,0,0,0,0,0
19667,meralaksenera,Other,0,0,0,0,0
19668,emrekbol,Person,0,0,0,0,0
19669,profahmet_uysal,Person,0,0,0,0,0
19670,gaziantepbb,Other,0,0,0,0,0
19671,mevzukurtlere1,Other,0,0,0,0,0
19672,yeditepeuni,Institutional,0,0,0,0,0
19673,avaligul,Govermental,0,0,0,0,0
19674,ismailogur_cy,Other,0,0,0,0,0
19675,merttadas,Person,0,0,0,0,0
19676,haberler,Media,0,0,0,0,0
19677,euronews_tr,Media,0,0,0,0,0
19678,devletbahceli,Other,0,0,0,0,0
19679,tvlalegul,Media,0,0,0,0,0
19680,amberinzaman,Other,0,0,0,0,0
19681,nakliyatsendika,Other,0,0,0,0,0
19682,mahmutayas12,Person,0,0,0,0,0
19683,kaliteliokul,Institutional,0,0,0,0,0
19684,sahinbeybel,Other,0,0,0,0,0
19685,mehmet_eskol,Person,0,0,0,0,0
19686,milasbelediyesi,Govermental,0,0,0,0,0
19687,kulupler,Other,0,0,0,0,0
19688,terziogluburcin,Other,0,0,0,0,0
19689,mehmet__isilak,Person,0,0,0,0,0
19690,sebepver,Other,0,0,0,0,0
19691,topraksue,Other,0,0,0,0,0
19692,karagulvural,Other,0,0,0,0,0
19693,nameekurt,Other,0,0,0,0,0
19694,zodiacsgirls,Other,0,0,0,0,0
19695,bittimiiiiii,Other,0,0,0,0,0
19696,kapicimurat,Person,0,0,0,0,0
19697,fatiherdalylmz,Person,0,0,0,0,0
19698,ercankahya67,Person,0,0,0,0,0
19699,sariyer_mem,Other,0,0,0,0,0
19700,yilmaz_feray,Other,0,0,0,0,0
19701,cokguzelhareket,Other,0,0,0,0,0
19702,muzeyyenyuce07,Other,0,0,0,0,0
19703,elestiriyicalma,Other,0,0,0,0,0
19704,unitimsah,Institutional,0,0,0,0,0
19705,uygar_yagmur,Other,0,0,0,0,0
19706,pirsultannet,Other,0,0,0,0,0
19707,ovaspor,Other,0,0,0,0,0
19708,besiktasordusu,Other,0,0,0,0,0
19709,bjkcarsi,Other,0,0,0,0,0
19710,millitakimlar,Other,0,0,0,0,0
19711,izo3866,Other,0,0,0,0,0
19712,a_bayindir_hoca,Other,0,0,0,0,0
19713,nurayaksoy,Other,0,0,0,0,0
19714,enestokgoz61,Person,0,0,0,0,0
19715,nedimkaplan09,Other,0,0,0,0,0
19716,kocarlibelediye,Govermental,0,0,0,0,0
19717,mcityhospital,Other,0,0,0,0,0
19718,genckardeseli,Other,0,0,0,0,0
19719,serapaltnbyrk,Other,0,0,0,0,0
19720,toprakbahar,Other,0,0,0,0,0
19721,nostaljialbumu,Other,0,0,0,0,0
19722,filici54,Other,0,0,0,0,0
19723,serdar_budak21,Other,0,0,0,0,0
19724,drmehdieker,Other,0,0,0,0,0
19725,ejderacikkapi,Other,0,0,0,0,0
19726,hakancatal06,Other,0,0,0,0,0
19727,lutfikasikci,Other,0,0,0,0,0
19728,turkiyeimsad,Other,0,0,0,0,0
19729,drahmettan,Person,0,0,0,0,0
19730,_ahmetaltan,Person,0,0,0,0,0
19731,parislicocuk,Other,0,0,0,0,0
19732,ercis_ghsim,Other,0,0,0,0,0
19733,erciskaymakamlk,Other,0,0,0,0,0
19734,weareoneexo,Other,0,0,0,0,0
19735,iha,Other,0,0,0,0,0
19736,yunus_degirmenc,Person,0,0,0,0,0
19737,moguz15,Other,0,0,0,0,0
19738,berkalp__,Other,0,0,0,0,0
19739,aysnprltn,Other,0,0,0,0,0
19740,redwitch35,Other,0,0,0,0,0
19741,profnecdetbudak,Other,0,0,0,0,0
19742,ugursunlu,Other,0,0,0,0,0
19743,piktes2projesi,Other,0,0,0,0,0
19744,ufukunikurumsal,Institutional,0,0,0,0,0
19745,ufukkonsey,Other,0,0,0,0,0
19746,kedimerdiveni16,Other,0,0,0,0,0
19747,gayeusluer,Other,0,0,0,0,0
19748,sibersuclar,Other,0,0,0,0,0
19749,sehitvan,Media,0,0,0,0,0
19750,huseyin66516260,Other,0,0,0,0,0
19751,mucizedoktorfox,Other,0,0,0,0,0
19752,benimlesoylefox,Other,0,0,0,0,0
19753,aytasozeri,Other,0,0,0,0,0
19754,operatwins,Other,0,0,0,0,0
19755,nikkiwild,Other,0,0,0,0,0
19756,muzmuhendisi,Other,0,0,0,0,0
19757,mstferts,Other,0,0,0,0,0
19758,silivrihaber,Media,0,0,0,0,0
19759,bureauofeconomy,Other,0,0,0,0,0
19760,sezeerkaya,Other,0,0,0,0,0
19761,aykutkucukkaya,Other,0,0,0,0,0
19762,mkerdemol,Other,0,0,0,0,0
19763,hhilaall,Other,0,0,0,0,0
19764,gamzeakdemircum,Person,0,0,0,0,0
19765,sibelbhctp,Other,0,0,0,0,0
19766,kamilmasaraci,Other,0,0,0,0,0
19767,ciziyorumm,Other,0,0,0,0,0
19768,oyuncakkardesi,Other,0,0,0,0,0
19769,fetteho,Other,0,0,0,0,0
19770,mhakancevher1,Other,0,0,0,0,0
19771,erkandtmk,Other,0,0,0,0,0
19772,salih_sutoglu,Person,0,0,0,0,0
19773,gtvkenanbayuk,Media,0,0,0,0,0
19774,mustafabeyret0,Person,0,0,0,0,0
19775,farukbayuknet,Other,0,0,0,0,0
19776,nedim_bayuk,Other,0,0,0,0,0
19777,bayuk_mehmet,Person,0,0,0,0,0
19778,baskefege,Person,0,0,0,0,0
19779,turgutlu_bld,Govermental,0,0,0,0,0
19780,siiriyet1,Other,0,0,0,0,0
19781,yagmuraleeyna,Other,0,0,0,0,0
19782,kuumraallhatice,Other,0,0,0,0,0
19783,uuzuunnn,Other,0,0,0,0,0
19784,bircis,Other,0,0,0,0,0
19785,meteyarar,Other,0,0,0,0,0
19786,kurtoglukagan,Other,0,0,0,0,0
19787,tebernkireci1,Other,0,0,0,0,0
19788,haktansiriusufo,Other,0,0,0,0,0
19789,nedretirdel,Other,0,0,0,0,0
19790,kilit_1903,Other,0,0,0,0,0
19791,jesussahin,Other,0,0,0,0,0
19792,afad_hatay,Other,0,0,0,0,0
19793,ahmetkilic6347,Person,0,0,0,0,0
19794,reuters,Other,0,0,0,0,0
19795,aklcelal,Other,0,0,0,0,0
19796,feritdagdeviren,Other,0,0,0,0,0
19797,mithatsengoz63,Other,0,0,0,0,0
19798,sivasbelediyesi,Govermental,0,0,0,0,0
19799,ali_tosun77,Person,0,0,0,0,0
19800,yalovamem,Other,0,0,0,0,0
19801,muratsavun34,Person,0,0,0,0,0
19802,umutkervanivkf,Person,0,0,0,0,0
19803,faysal_ozturk06,Other,0,0,0,0,0
19804,soluq_beniz1,Other,0,0,0,0,0
19805,serdozmuhammedi,Person,0,0,0,0,0
19806,yusufozdas02,Other,0,0,0,0,0
19807,yusufi_sevda,Other,0,0,0,0,0
19808,hasan_karadas72,Other,0,0,0,0,0
19809,hacifilit,Other,0,0,0,0,0
19810,hurekip,Other,0,0,0,0,0
19811,muhammed_kilic1,Person,0,0,0,0,0
19812,feyselsimsek,Other,0,0,0,0,0
19813,akncby1453,Other,0,0,0,0,0
19814,highnoo86442831,Other,0,0,0,0,0
19815,sultanbeylibel,Other,0,0,0,0,0
19816,serkangur_ist,Other,0,0,0,0,0
19817,zekinedayolu,Other,0,0,0,0,0
19818,beyogluilcemem,Other,0,0,0,0,0
19819,okant_abdullah,Other,0,0,0,0,0
19820,bulendecevit,Person,0,0,0,0,0
19821,sessizceozlemek,Other,0,0,0,0,0
19822,celik80ee,Other,0,0,0,0,0
19823,fenerlifert,Other,0,0,0,0,0
19824,b_habibe,Other,0,0,0,0,0
19825,golgelerr,Other,0,0,0,0,0
19826,feahsay,Other,0,0,0,0,0
19827,kolukisafatih,Person,0,0,0,0,0
19828,ay_yildiz_15,Other,0,0,0,0,0
19829,etdefence,Person,0,0,0,0,0
19830,glhan29623499,Other,0,0,0,0,0
19831,gulecyuzk,Other,0,0,0,0,0
19832,cansevercanseve,Person,0,0,0,0,0
19833,aslancumhur1,Other,0,0,0,0,0
19834,ata_kizi1881_,Other,0,0,0,0,0
19835,tccbiko,Other,0,0,0,0,0
19836,ataysalim,Person,0,0,0,0,0
19837,osmaanyvz,Other,0,0,0,0,0
19838,melikeeyx,Other,0,0,0,0,0
19839,ar_tekcan,Person,0,0,0,0,0
19840,satanrhea,Other,0,0,0,0,0
19841,kaostayfa,Other,0,0,0,0,0
19842,mm_neyse,Other,0,0,0,0,0
19843,omer__tarhan,Person,0,0,0,0,0
19844,dilandeniiz,Other,0,0,0,0,0
19845,istanbulbookf,Other,0,0,0,0,0
